"ProjectProgramCode","StationOrder","StationCode","QC","SubArea","Watershed","SamplePosition","TemplateNumber","AltStationCode","StationDescription","AddlStationDescription","Flag","StationGroup","RandomTarget","StationID","StationOwner","Latitude","Longitude","StationType","HUC","LandUse","DrainageArea","DrainageAreaUnits","ChannelType","FlowType","HyperLinkString","DrainageFacility","LastUpdateUser","LastUpdateDate","MRN","ActiveFlag"
42,"127.0","VD7","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4249,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:40:54.183",,"1"
42,"128.0","VD8","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4250,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:41:07.403",,"1"
42,"129.0","VD9","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4251,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:41:21.073",,"1"
42,"130.0","VD10","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4252,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:41:45.230",,"1"
42,"131.0","VD11","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4253,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:00.233",,"1"
42,"132.0","VD12","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4254,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:10.780",,"1"
42,"133.0","VD13","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4255,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:19.420",,"1"
42,"134.0","VD14","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4256,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:29.193",,"1"
42,"135.0","VD15","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4257,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:39.797",,"1"
42,"136.0","VD16","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4258,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:42:49.187",,"1"
42,"137.0","VD17","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4259,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:43:05.640",,"1"
42,"138.0","VD18","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4260,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:43:19.220",,"1"
42,"139.0","VD19","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4261,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:43:33.237",,"1"
42,"140.0","VD20","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4262,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:43:54.703",,"1"
42,"141.0","VD21","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4263,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:44:18.580",,"1"
42,"142.0","VD22","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4264,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:44:27.970",,"1"
42,"143.0","VD23","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4265,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:44:37.127",,"1"
42,"144.0","VD24","0",,"Newport Bay",,1,,"Lower Peters Canyon Wash",,,,,4266,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-08-21 15:44:52.237",,"1"
42,"145.0","BCW_GCinlet","0",,"Newport Bay",,1,,"Big Canyon Wash inlet",,,,,4277,,"33.621079999999999","-117.861",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2014-02-18 12:24:14.407",,"1"
42,"146.0","BCW_GCoutlet","0",,"Newport Coastal Streams",,1,,"Big Canyon Wash outlet",,,,,4278,,"33.628700000000002","-117.876",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-08-21 15:55:53.590",,"1"
42,"147.0","SADF01-T6","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Sunflower",,"F",,,4283,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:30:04.687",,"1"
42,"148.0","SADF01-T7","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Sunflower Weep GW",,"F",,,4284,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:31:22.050",,"1"
42,"149.0","SADF01-T8","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Warner Open",,"F",,,4285,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:32:19.240",,"1"
42,"150.0","SADF01-T9","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Warner Culvert",,"F",,,4286,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:33:03.880",,"1"
42,"151.0","SADF01-T10","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Warner Weep 2 GW",,"F",,,4287,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:33:48.070",,"1"
42,"152.0","SADF01-T11","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Warner Weep 3 GW",,"F",,,4288,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:34:28.570",,"1"
42,"153.0","SADF01-T12","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Warner Seam GW",,"F",,,4289,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:35:30.270",,"1"
42,"154.0","SADF01-T13","0",,"Newport Bay",,1,,"Santa Ana Delhi Channel Dyer Seam GW",,"F",,,4290,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2012-10-18 13:36:22.477",,"1"
42,"155.0","HVNP","0",,,,1,,"Harbor View Nature Park",,,,,4291,,"33.614870000000003","-117.86229400000001",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2012-10-25 08:20:28.160",,"1"
42,"156.0","StanHpe_Tiff","0",,,,1,,"cross streets of Port Stanhope Pl and Port Tiffin Pl",,,,,4292,,"33.616522000000003","-117.86012599999999",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2012-10-25 09:11:46.703",,"1"
42,"157.0","PrtLrnt_Nwpr","0",,,,1,,"Port Laurent and Newport Hills Drive",,,,,4293,,,,,,,,,,,,,"PFRDNET\spkatlabweb2301$","2012-10-30 15:02:42.043",,"1"
42,"158.0","SADC1 TB","0",,,,1,,,,,,,4329,,,,,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-03-19 08:32:04.923",,"1"
42,"159.0","SADC2 GC","0",,,,1,,,,,,,4330,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-03-19 08:32:30.687",,"1"
42,"160.0","SADC3 80","0",,,,1,,,,,,,4331,,,,,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:53:20.043",,"1"
42,"161.0","SDC Bsn3","0",,,,1,,"San Diego Creek Basin 3",,,,,4346,,"33.6648","-117.836",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:53:08.640",,"1"
42,"162.0","SDC Bsn2","0",,,,1,,"San Diego Creek Basin 2",,,,,4347,,"33.658050000000003","-117.842",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:59.020",,"1"
42,"163.0","PCW ds ECD","0",,,,1,,"Peters Canyon Wash d/s of Edinger Circular Drain",,,,,4348,,,,,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:49.957",,"1"
42,"164.0","Athel","0",,,,1,,"Como Channel",,,,,4356,,"33.703740000000003","-117.79900000000001",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:39.377",,"1"
42,"165.0","Elm","0",,,,1,,"Como Channel",,,,,4357,,"33.702190000000002","-117.797",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:30.673",,"1"
42,"166.0","Sumac","0",,,,1,,"Como Channel",,,,,4358,,"33.700859999999999","-117.795",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:20.983",,"1"
42,"167.0","Piper","0",,,,1,,"Como Channel",,,,,4359,,"33.696480000000001","-117.789",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:52:09.810",,"1"
42,"168.0","Greenbrae","0",,,,1,,"Como Channel",,,,,4360,,"33.695309999999999","-117.78700000000001",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:51:56.250",,"1"
42,"169.0","CPCW","0",,,,1,,,,,,,4367,,"33.708190000000002","-117.80200000000001",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-07-31 10:51:42.797",,"1"
42,"170.0","BCW_L4interi","0",,"Newport Bay",,1,,"Lake 4 Interior",,,,,4389,,"33.622610000000002","-117.872",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-10-09 08:23:46.620",,"1"
42,"171.0","BCW_L5inlet","0",,"Newport Bay",,1,,"Lake 5 inlet",,,,,4390,,"33.625010000000003","-117.872",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2013-10-09 08:24:18.517",,"1"
42,"172.0","PCW_SDC_conf","0",,,,1,,"San Diego Creek and Peters Canyon Wash Confluence",,,,,4453,,"33.688631000000001","-117.8265",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-12-10 15:44:51.880",,"1"
42,"173.0","BCW_NB1","0",,"Newport Bay",,1,,"Big Canyon Wash",,,,,4501,,"33.631737000000001","-117.885125",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2014-05-20 07:31:30.723",,"1"
42,"174.0","BCW_NB2","0",,"Newport Bay",,1,,"Big Canyon Wash",,,,,4502,,"33.631487999999997","-117.885947",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2014-05-20 07:32:39.577",,"1"
42,"175.0","SAD_Alton","0",,,,1,,"Santa Ana Delhi Channel at W. Alton Ave",,,,,4504,,"33.705449000000002","-117.876682",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2015-06-30 11:38:53.213",,"1"
42,"176.0","BCW_FtBrdge","0",,,,1,,"Big Canyon Wash Footbridge",,,,,4506,,"33.631610000000002","-117.884602",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-06-03 09:05:30.270",,"1"
42,"177.0","BCW_Launch","0",,,,1,,"Big Canyon Wash Launch",,,,,4507,,"33.631199000000002","-117.88348999999999",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2014-06-03 09:06:53.633",,"1"
42,"178.0","AltonP@F05N","0",,,,1,,"San Diego Creek Reach 1 at Alton Pkwy. North Side Drian",,,,,4544,,"33.685732999999999","-117.829362",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2015-06-30 11:46:12.467",,"1"
42,"179.0","AltonP@F05S","0",,,,1,,"San Diego Creek Reach 1 at Alton Pkwy. South Side Drain",,,,,4545,,"33.685336","-117.829228",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2015-06-30 11:46:26.173",,"1"
42,"180.0","SanMarcoPrkp","0",,,,1,,"San Diego Creek Reach 1 at San Marco Drain",,,,,4546,,"33.681983000000002","-117.83250700000001",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2015-06-30 11:45:39.187",,"1"
42,"181.0","Barranca@F05","0",,,,1,,,,,,,4547,,"33.678854000000001","-117.83567600000001",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-11-07 13:20:54.213",,"1"
42,"182.0","SJQ@F05","0",,,,1,,"San Joaquin Channel at F05",,,,,4548,,"33.668537000000001","-117.835069",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-11-07 13:25:29.130",,"1"
42,"183.0","IRWDin@F05","0",,"Newport Bay",,1,,"SDC inlet to San Joaquin Marsh",,,,,4549,,"33.660456000000003","-117.839966",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2016-03-01 09:22:16.080","*1000-73-6353*","1"
42,"184.0","SDC@dsPCW","0",,,,1,,,,,,,4550,,"33.688906000000003","-117.82597",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-11-10 07:45:01.193",,"1"
42,"185.0","SndCnyn@Culv","0",,,,1,,,,,,,4551,,,,,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-11-10 07:45:44.333",,"1"
42,"186.0","SynMich@SJQ","0",,,,1,,,,,,,4552,,"33.668582000000001","-117.83505599999999",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2014-11-18 09:29:46.560",,"1"
42,"187.0","GRV","0",,,,1,,"Peters Canyon Wash",,,,,4743,,"33.698649000000003","-117.812065",,,,"0.0",,,,,,"PFRDNET\spkatlabweb2301$","2015-03-26 08:05:08.373",,"1"
42,"188.0","CorpPK","0",,,,1,,"Corporate Pk",,,,,4789,,"33.411724999999997","117.49373300000001",,,,,,,,,,"PFRDNET\spkatlabweb2301$","2015-07-14 07:52:16.647",,"1"
